Age Group Bins,Age group1,MMWR week1,MMWR week2 (copy),Month,Outcome,Vaccine product,Week,Age adjusted IRR,Age adjusted unvax IR,Age adjusted vax IR,Continuity correction,Crude IRR,Crude unvax IR,Crude unvax IR (copy),Crude vax IR,Crude vax IR (copy),F19,F20,Fully vaccinated population,Unvaccinated population,Unvaccinated with outcome,Unvax Rate,Vaccinated with outcome,Vax Rate,Week no
all_ages_adj,all_ages_adj,202130,2021-30,01/07/2007,death,Moderna,2021-30,18.07133918,8.784648482,0.486109435,1,7.770370868,6.984002304,6.984002304,0.898799095,0.898799095,,,33822909,72050377.15,5032,6.984002304,304,0.898799095,30
all_ages_adj,all_ages_adj,202130,2021-30,01/07/2007,death,Pfizer,2021-30,8.822672475,8.784648482,0.995690196,1,5.036258506,6.984002304,6.984002304,1.386744206,1.386744206,,,46872379,72050377.15,5032,6.984002304,650,1.386744206,30
5-17,Dec-17,202131,2021-31,01/08/2008,death,all_types,2021-31,,,,0,,0.135134039,0.135134039,0,0,,,4329087,9620078,13,0.135134039,0,0,31
18-49,18-29,202131,2021-31,01/08/2008,death,all_types,2021-31,,,,0,91.77438537,0.711062898,0.711062898,0.00774795,0.00774795,,,12906648,18141855,129,0.711062898,1,0.007747945,31
18-49,30-49,202131,2021-31,01/08/2008,death,all_types,2021-31,,,,0,29.33809465,4.753795581,4.753795581,0.162034912,0.162034912,,,25303189,22634545,1076,4.753795581,41,0.162034912,31
50-79,50-64,202131,2021-31,01/08/2008,death,all_types,2021-31,,,,0,21.80005921,16.94547315,16.94547315,0.777313171,0.777313171,,,22770745,12534321,2124,16.945473153,177,0.777313171,31
50-79,65-79,202131,2021-31,01/08/2008,death,all_types,2021-31,,,,1,13.20903206,38.69448049,38.69448049,2.929395608,2.929395608,,,18126606,5331509.75,2063,38.694480489,531,2.929395608,31
80+,80+,202131,2021-31,01/08/2008,death,all_types,2021-31,,,,1,4.575888812,55.84158203,55.84158203,12.20343945,12.20343945,,,5301784,1959113.55,1094,55.841582026,647,12.203439446,31
all_ages_adj,all_ages_adj,202131,2021-31,01/08/2008,death,all_types,2021-31,11.31504829,11.56952052,1.022489716,1,5.878823671,9.25501049,9.25501049,1.574296323,1.574296323,,,88738059,70221422.3,6499,9.255010490,1397,1.574296323,31
all_ages_adj,all_ages_adj,202131,2021-31,01/08/2008,death,Janssen,2021-31,5.230711001,11.56952052,2.211844721,1,4.157864424,9.25501049,9.25501049,2.225904827,2.225904827,,,7098237,70221422.3,6499,9.255010490,158,2.225904827,31
all_ages_adj,all_ages_adj,202131,2021-31,01/08/2008,death,Moderna,2021-31,18.38550764,11.56952052,0.629273923,1,7.608844129,9.25501049,9.25501049,1.216349071,1.216349071,,,34036282,70221422.3,6499,9.255010490,414,1.216349071,31
all_ages_adj,all_ages_adj,202131,2021-31,01/08/2008,death,Pfizer,2021-31,9.156229126,11.56952052,1.263568261,1,5.366284593,9.25501049,9.25501049,1.724658901,1.724658901,,,47487651,70221422.3,6499,9.255010490,819,1.724658901,31
5-17,Dec-17,202132,2021-32,01/08/2008,death,all_types,2021-32,,,,0,,0.064714859,0.064714859,0,0,,,4498087,9271441,6,0.064714859,0,0,32
18-49,18-29,202132,2021-32,01/08/2008,death,all_types,2021-32,,,,0,32.24380089,0.738126433,0.738126433,0.022892,0.022892,,,13104991,17747637,131,0.738126433,3,0.022892042,32
18-49,30-49,202132,2021-32,01/08/2008,death,all_types,2021-32,,,,0,34.04383951,5.58930504,5.58930504,0.164179632,0.164179632,,,25581736,22024205,1231,5.589305040,42,0.164179632,32
50-79,50-64,202132,2021-32,01/08/2008,death,all_types,2021-32,,,,0,19.40958323,19.55117606,19.55117606,1.007294996,1.007294996,,,22932706,12214099,2388,19.551176063,231,1.007294996,32
50-79,65-79,202132,2021-32,01/08/2008,death,all_types,2021-32,,,,1,13.28468349,45.44623778,45.44623778,3.420949986,3.420949986,,,18182084,5234756.75,2379,45.446237784,622,3.420949986,32
80+,80+,202132,2021-32,01/08/2008,death,all_types,2021-32,,,,1,4.451857381,64.51428082,64.51428082,14.49154259,14.49154259,,,5313444,1939105.55,1251,64.514280824,770,14.491542585,32
all_ages_adj,all_ages_adj,202132,2021-32,01/08/2008,death,all_types,2021-32,11.07250812,13.45528526,1.215197597,1,5.798692369,10.79331536,10.79331536,1.861336086,1.861336086,,,89613048,68431244.3,7386,10.793315357,1668,1.861336086,32
all_ages_adj,all_ages_adj,202132,2021-32,01/08/2008,death,Janssen,2021-32,4.469431468,13.45528526,3.010513833,1,3.672967252,10.79331536,10.79331536,2.938581973,2.938581973,,,7214364,68431244.3,7386,10.793315357,212,2.938581973,32
all_ages_adj,all_ages_adj,202132,2021-32,01/08/2008,death,Moderna,2021-32,17.76591586,13.45528526,0.757365135,1,7.589165661,10.79331536,10.79331536,1.422200521,1.422200521,,,34242710,68431244.3,7386,10.793315357,487,1.422200521,32
all_ages_adj,all_ages_adj,202132,2021-32,01/08/2008,death,Pfizer,2021-32,9.182173644,13.45528526,1.465370377,1,5.406663273,10.79331536,10.79331536,1.996298791,1.996298791,,,48038901,68431244.3,7386,10.793315357,959,1.996298791,32
5-17,Dec-17,202133,2021-33,01/08/2008,death,all_types,2021-33,,,,0,2.613934883,0.0556822,0.0556822,0.021302,0.021302,,,4694385,8979537,5,0.055682158,1,0.021302045,33
18-49,18-29,202133,2021-33,01/08/2008,death,all_types,2021-33,,,,0,50.931285,0.765694404,0.765694404,0.0150339,0.0150339,,,13303293,17369854,133,0.765694404,2,0.015033872,33
18-49,30-49,202133,2021-33,01/08/2008,death,all_types,2021-33,,,,0,39.04271495,5.585256043,5.585256043,0.143055012,0.143055012,,,25864176,21449330,1198,5.585256043,37,0.143055012,33
50-79,50-64,202133,2021-33,01/08/2008,death,all_types,2021-33,,,,0,21.45678881,20.52927612,20.52927612,0.956772996,0.956772996,,,23098478,11919563,2447,20.529276115,221,0.956772996,33
50-79,65-79,202133,2021-33,01/08/2008,death,all_types,2021-33,,,,1,14.20165499,48.97812471,48.97812471,3.448761763,3.448761763,,,18238430,5132903.75,2514,48.978124712,629,3.448761763,33
80+,80+,202133,2021-33,01/08/2008,death,all_types,2021-33,,,,1,4.619909522,70.53107579,70.53107579,15.2667656,15.2667656,,,5325293,1916885.55,1352,70.531075786,813,15.266765603,33
all_ages_adj,all_ages_adj,202133,2021-33,01/08/2008,death,all_types,2021-33,11.57420227,14.27426828,1.233283119,1,6.08954955,11.45607417,11.45607417,1.881267913,1.881267913,,,90524055,66768073.3,7649,11.456074171,1703,1.881267913,33
all_ages_adj,all_ages_adj,202133,2021-33,01/08/2008,death,Janssen,2021-33,5.084917242,14.27426828,2.807178091,1,4.283955684,11.45607417,11.45607417,2.674181298,2.674181298,,,7329346,66768073.3,7649,11.456074171,196,2.674181298,33
all_ages_adj,all_ages_adj,202133,2021-33,01/08/2008,death,Moderna,2021-33,16.74469298,14.27426828,0.852465213,1,7.158884532,11.45607417,11.45607417,1.600259666,1.600259666,,,34431912,66768073.3,7649,11.456074171,551,1.600259666,33
all_ages_adj,all_ages_adj,202133,2021-33,01/08/2008,death,Pfizer,2021-33,9.923758995,14.27426828,1.438393283,1,5.859872648,11.45607417,11.45607417,1.95500395,1.95500395,,,48644403,66768073.3,7649,11.456074171,951,1.955003950,33
5-17,Dec-17,202134,2021-34,01/08/2008,death,all_types,2021-34,,,,0,,0.172139142,0.172139142,0,0,,,4934529,8713881,15,0.172139142,0,0,34
18-49,18-29,202134,2021-34,01/08/2008,death,all_types,2021-34,,,,0,97.82896056,0.723266866,0.723266866,0.00739318,0.00739318,,,13525984,17006171,123,0.723266866,1,0.007393177,34
18-49,30-49,202134,2021-34,01/08/2008,death,all_types,2021-34,,,,0,34.0465005,5.198126894,5.198126894,0.152677274,0.152677274,,,26199053,20892141,1086,5.198126894,40,0.152677274,34
50-79,50-64,202134,2021-34,01/08/2008,death,all_types,2021-34,,,,0,21.97052899,19.23889785,19.23889785,0.875668395,0.875668395,,,23296490,11632683,2238,19.238897854,204,0.875668395,34
50-79,65-79,202134,2021-34,01/08/2008,death,all_types,2021-34,,,,1,14.01719871,48.54159781,48.54159781,3.463002759,3.463002759,,,18307811,5030736.75,2442,48.541597809,634,3.463002759,34
80+,80+,202134,2021-34,01/08/2008,death,all_types,2021-34,,,,1,4.669836948,63.67114687,63.67114687,13.63455461,13.63455461,,,5339375,1894107.55,1206,63.671146868,728,13.634554606,34
all_ages_adj,all_ages_adj,202134,2021-34,01/08/2008,death,all_types,2021-34,11.76115351,13.57634085,1.154337527,1,6.218973573,10.90997471,10.90997471,1.754304722,1.754304722,,,91603242,65169720.3,7110,10.909974705,1607,1.754304722,34
all_ages_adj,all_ages_adj,202134,2021-34,01/08/2008,death,Janssen,2021-34,5.745704408,13.57634085,2.36286796,1,4.720719414,10.90997471,10.90997471,2.311083068,2.311083068,,,7442398,65169720.3,7110,10.909974705,172,2.311083068,34
all_ages_adj,all_ages_adj,202134,2021-34,01/08/2008,death,Moderna,2021-34,16.64837963,13.57634085,0.815475209,1,7.065160746,10.90997471,10.90997471,1.544193416,1.544193416,,,34645919,65169720.3,7110,10.909974705,535,1.544193416,34
all_ages_adj,all_ages_adj,202134,2021-34,01/08/2008,death,Pfizer,2021-34,10.14554223,13.57634085,1.338158232,1,6.06183328,10.90997471,10.90997471,1.799781386,1.799781386,,,49394888,65169720.3,7110,10.909974705,889,1.799781386,34
5-17,Dec-17,202135,2021-35,,death,all_types,2021-35,,,,0,,0.106303176,0.106303176,0,0,,,5229062,8466351,9,0.106303176,0,0,35
18-49,18-29,202135,2021-35,,death,all_types,2021-35,,,,0,44.37199318,0.642726178,0.642726178,0.014485,0.014485,,,13807433,16647836,107,0.642726178,2,0.014484952,35
18-49,30-49,202135,2021-35,,death,all_types,2021-35,,,,0,29.79360417,5.028863612,5.028863612,0.168790039,0.168790039,,,26660341,20342568,1023,5.028863612,45,0.168790039,35
50-79,50-64,202135,2021-35,,death,all_types,2021-35,,,,0,23.84345901,18.50648111,18.50648111,0.776165954,0.776165954,,,23577432,11336569,2098,18.506481106,183,0.776165954,35
50-79,65-79,202135,2021-35,,death,all_types,2021-35,,,,1,14.66925407,45.60444793,45.60444793,3.108845735,3.108845735,,,18431278,4900837.75,2235,45.604447933,573,3.108845735,35
80+,80+,202135,2021-35,,death,all_types,2021-35,,,,1,5.103737842,66.11208476,66.11208476,12.95366001,12.95366001,,,5365279,1865014.55,1233,66.112084756,695,12.953660005,35
all_ages_adj,all_ages_adj,202135,2021-35,,death,all_types,2021-35,12.19498107,13.12721049,1.076443696,1,6.554238974,10.54922419,10.54922419,1.609526938,1.609526938,,,93070825,63559176.3,6705,10.549224188,1498,1.609526938,35
all_ages_adj,all_ages_adj,202135,2021-35,,death,Janssen,2021-35,5.260369012,13.12721049,2.495492324,1,4.425049664,10.54922419,10.54922419,2.383978709,2.383978709,,,7550403,63559176.3,6705,10.549224188,180,2.383978709,35
all_ages_adj,all_ages_adj,202135,2021-35,,death,Moderna,2021-35,17.68591704,13.12721049,0.742240872,1,7.651654992,10.54922419,10.54922419,1.378685291,1.378685291,,,34960843,63559176.3,6705,10.549224188,482,1.378685291,35
all_ages_adj,all_ages_adj,202135,2021-35,,death,Pfizer,2021-35,10.54213577,13.12721049,1.245213568,1,6.39507702,10.54922419,10.54922419,1.649585166,1.649585166,,,50436923,63559176.3,6705,10.549224188,832,1.649585166,35
5-17,Dec-17,202136,2021-36,,death,all_types,2021-36,,,,0,,0.072580871,0.072580871,0,0,,,5568960,8266641,6,0.072580871,0,0,36
18-49,18-29,202136,2021-36,,death,all_types,2021-36,,,,0,27.08901004,0.5747131,0.5747131,0.0212157,0.0212157,,,14140452,16355987,94,0.574713100,3,0.021215729,36
18-49,30-49,202136,2021-36,,death,all_types,2021-36,,,,0,26.57730642,4.296284869,4.296284869,0.161652381,0.161652381,,,27218900,19900915,855,4.296284869,44,0.161652381,36
50-79,50-64,202136,2021-36,,death,all_types,2021-36,,,,0,22.60086074,16.16764779,16.16764779,0.715355401,0.715355401,,,23904202,11102419,1795,16.167647789,171,0.715355401,36
50-79,65-79,202136,2021-36,,death,all_types,2021-36,,,,1,13.95553073,40.35335055,40.35335055,2.891566888,2.891566888,,,18571246,4792662.75,1934,40.353350546,537,2.891566888,36
80+,80+,202136,2021-36,,death,all_types,2021-36,,,,1,4.347910463,55.2068435,55.2068435,12.69732759,12.69732759,,,5394836,1840351.55,1016,55.206843497,685,12.697327593,36
all_ages_adj,all_ages_adj,202136,2021-36,,death,all_types,2021-36,11.06275723,11.38769748,1.029372447,1,6.027154072,9.155306333,9.155306333,1.519009839,1.519009839,,,94798596,62258976.3,5700,9.155306333,1440,1.519009839,36
all_ages_adj,all_ages_adj,202136,2021-36,,death,Janssen,2021-36,5.590434067,11.38769748,2.03699701,1,4.699651003,9.155306333,9.155306333,1.948082172,1.948082172,,,7648548,62258976.3,5700,9.155306333,149,1.948082172,36
all_ages_adj,all_ages_adj,202136,2021-36,,death,Moderna,2021-36,14.99953832,11.38769748,0.759203199,1,6.570747199,9.155306333,9.155306333,1.393343262,1.393343262,,,35382523,62258976.3,5700,9.155306333,493,1.393343262,36
all_ages_adj,all_ages_adj,202136,2021-36,,death,Pfizer,2021-36,9.599761001,11.38769748,1.18624802,1,5.962150801,9.155306333,9.155306333,1.535571078,1.535571078,,,51642025,62258976.3,5700,9.155306333,793,1.535571078,36
5-17,Dec-17,202137,2021-37,,death,all_types,2021-37,,,,0,,0.0495861,0.0495861,0,0,,,5907221,8066774,4,0.049586117,0,0,37
18-49,18-29,202137,2021-37,,death,all_types,2021-37,,,,0,11.28949166,0.623313508,0.623313508,0.0552118,0.0552118,,,14489648,16043291,100,0.623313508,8,0.055211831,37
18-49,30-49,202137,2021-37,,death,all_types,2021-37,,,,0,29.4580603,3.602664222,3.602664222,0.12229808,0.12229808,,,27800927,19430065,700,3.602664222,34,0.122298080,37
50-79,50-64,202137,2021-37,,death,all_types,2021-37,,,,0,17.52522909,12.87196574,12.87196574,0.734482025,0.734482025,,,24234766,10860812,1398,12.871965743,178,0.734482025,37
50-79,65-79,202137,2021-37,,death,all_types,2021-37,,,,1,13.81219693,36.02232594,36.02232594,2.608008424,2.608008424,,,18711596,4683206.75,1687,36.022325942,488,2.608008424,37
80+,80+,202137,2021-37,,death,all_types,2021-37,,,,1,4.786422567,49.66426872,49.66426872,10.37607274,10.37607274,,,5425945,1814181.55,901,49.664268717,563,10.376072739,37
all_ages_adj,all_ages_adj,202137,2021-37,,death,all_types,2021-37,10.93007125,9.832261225,0.899560579,1,5.976229571,7.865568689,7.865568689,1.316142326,1.316142326,,,96570103,60898330.3,4790,7.865568689,1271,1.316142326,37
all_ages_adj,all_ages_adj,202137,2021-37,,death,Janssen,2021-37,5.359450422,9.832261225,1.834565198,1,4.573768461,7.865568689,7.865568689,1.719712914,1.719712914,,,7733849,60898330.3,4790,7.865568689,133,1.719712914,37
all_ages_adj,all_ages_adj,202137,2021-37,,death,Moderna,2021-37,14.64269499,9.832261225,0.671478934,1,6.456255689,7.865568689,7.865568689,1.218286429,1.218286429,,,35870054,60898330.3,4790,7.865568689,437,1.218286429,37
all_ages_adj,all_ages_adj,202137,2021-37,,death,Pfizer,2021-37,9.671537419,9.832261225,1.016618227,1,5.988420687,7.865568689,7.865568689,1.313462948,1.313462948,,,52837425,60898330.3,4790,7.865568689,694,1.313462948,37
5-17,Dec-17,202138,2021-38,,death,all_types,2021-38,,,,0,3.11820855,0.05055,0.05055,0.0162112,0.0162112,,,6168568,7912964,4,0.050549958,1,0.016211218,38
18-49,18-29,202138,2021-38,,death,all_types,2021-38,,,,0,,0.443465779,0.443465779,0,0,,,14790446,15784758,70,0.443465779,0,0,38
18-49,30-49,202138,2021-38,,death,all_types,2021-38,,,,0,21.39801131,2.798482141,2.798482141,0.130782347,0.130782347,,,28291280,19046039,533,2.798482141,37,0.130782347,38
50-79,50-64,202138,2021-38,,death,all_types,2021-38,,,,0,22.43413512,11.44589387,11.44589387,0.510199917,0.510199917,,,24500200,10667581,1221,11.445893872,125,0.510199917,38
50-79,65-79,202138,2021-38,,death,all_types,2021-38,,,,1,13.78715633,29.74528315,29.74528315,2.157463253,2.157463253,,,18818397,4592324.75,1366,29.745283149,406,2.157463253,38
80+,80+,202138,2021-38,,death,all_types,2021-38,,,,1,4.237660884,41.13385327,41.13385327,9.706735484,9.706735484,,,5449824,1791711.55,737,41.133853270,529,9.706735484,38
all_ages_adj,all_ages_adj,202138,2021-38,,death,all_types,2021-38,10.56556372,8.193946756,0.775533325,1,5.868702447,6.57408668,6.57408668,1.12019424,1.12019424,,,98018715,59795378.3,3931,6.574086680,1098,1.120194240,38
all_ages_adj,all_ages_adj,202138,2021-38,,death,Janssen,2021-38,5.488129846,8.193946756,1.493030775,1,4.926212206,6.57408668,6.57408668,1.334511467,1.334511467,,,7793114,59795378.3,3931,6.574086680,104,1.334511467,38
all_ages_adj,all_ages_adj,202138,2021-38,,death,Moderna,2021-38,13.05325044,8.193946756,0.627732287,1,5.794099379,6.57408668,6.57408668,1.134617522,1.134617522,,,36311796,59795378.3,3931,6.574086680,412,1.134617522,38
all_ages_adj,all_ages_adj,202138,2021-38,,death,Pfizer,2021-38,9.730412891,8.193946756,0.842096512,1,6.15974685,6.57408668,6.57408668,1.067265724,1.067265724,,,53782295,59795378.3,3931,6.574086680,574,1.067265724,38
5-17,Dec-17,202139,2021-39,,death,all_types,2021-39,,,,0,2.468663887,0.0385309,0.0385309,0.015608,0.015608,,,6406967,7785953,3,0.038530929,1,0.015608009,39
18-49,18-29,202139,2021-39,,death,all_types,2021-39,,,,0,46.68151668,0.308578839,0.308578839,0.0066103,0.0066103,,,15127906,15555182,48,0.308578839,1,0.006610300,39
18-49,30-49,202139,2021-39,,death,all_types,2021-39,,,,0,21.59561795,2.321419956,2.321419956,0.107494954,0.107494954,,,28838563,18695454,434,2.321419956,31,0.107494954,39
50-79,50-64,202139,2021-39,,death,all_types,2021-39,,,,0,18.33592947,9.173390721,9.173390721,0.500295921,0.500295921,,,24785331,10486853,962,9.173390721,124,0.500295921,39
50-79,65-79,202139,2021-39,,death,all_types,2021-39,,,,1,13.57243593,25.16833177,25.16833177,1.854371014,1.854371014,,,18928251,4446063.45,1119,25.168331774,351,1.854371014,39
80+,80+,202139,2021-39,,death,all_types,2021-39,,,,1,4.436938148,37.36440633,37.36440633,8.421214153,8.421214153,,,5474270,1747652.55,653,37.364406329,461,8.421214153,39
all_ages_adj,all_ages_adj,202139,2021-39,,death,all_types,2021-39,10.1581807,6.913154504,0.680550456,1,5.63277857,5.482213564,5.482213564,0.973269852,0.973269852,,,99561288,58717158,3219,5.482213564,969,0.973269852,39
all_ages_adj,all_ages_adj,202139,2021-39,,death,Janssen,2021-39,6.152425026,6.913154504,1.123647094,1,4.685238554,5.482213564,5.482213564,1.1701034,1.1701034,,,7862553,58717158,3219,5.482213564,92,1.170103400,39
all_ages_adj,all_ages_adj,202139,2021-39,,death,Moderna,2021-39,12.83294469,6.913154504,0.538703678,1,5.571704491,5.482213564,5.482213564,0.983938321,0.983938321,,,36790924,58717158,3219,5.482213564,362,0.983938321,39
all_ages_adj,all_ages_adj,202139,2021-39,,death,Pfizer,2021-39,9.16939572,6.913154504,0.753937851,1,5.842046543,5.482213564,5.482213564,0.938406348,0.938406348,,,54773713,58717158,3219,5.482213564,514,0.938406348,39
5-17,Dec-17,202140,2021-40,01/10/2010,death,all_types,2021-40,,,,0,,0.0520872,0.0520872,0,0,,,6605053,7679425,4,0.052087233,0,0,40
18-49,18-29,202140,2021-40,01/10/2010,death,all_types,2021-40,,,,0,,0.267153921,0.267153921,0,0,,,15438195,15346958,41,0.267153921,0,0,40
18-49,30-49,202140,2021-40,01/10/2010,death,all_types,2021-40,,,,0,29.05242546,1.980804265,1.980804265,0.068180341,0.068180341,,,29333969,18376374,364,1.980804265,20,0.068180341,40
50-79,50-64,202140,2021-40,01/10/2010,death,all_types,2021-40,,,,0,19.055425,7.531620447,7.531620447,0.395248096,0.395248096,,,25047559,10316505,777,7.531620447,99,0.395248096,40
50-79,65-79,202140,2021-40,01/10/2010,death,all_types,2021-40,,,,1,13.44969747,23.15537668,23.15537668,1.721628068,1.721628068,,,19051734,4305695.45,997,23.155376677,328,1.721628068,40
80+,80+,202140,2021-40,01/10/2010,death,all_types,2021-40,,,,1,4.728150858,35.40881963,35.40881963,7.488936097,7.488936097,,,5501449,1702965.55,603,35.408819632,412,7.488936097,40
all_ages_adj,all_ages_adj,202140,2021-40,01/10/2010,death,all_types,2021-40,10.44284652,6.178697124,0.591667905,1,5.673206664,4.826087368,4.826087368,0.850680692,0.850680692,,,100977959,57727923,2786,4.826087368,859,0.850680692,40
all_ages_adj,all_ages_adj,202140,2021-40,01/10/2010,death,Janssen,2021-40,5.862921578,6.178697124,1.053859759,1,4.966644969,4.826087368,4.826087368,0.971699688,0.971699688,,,7924259,57727923,2786,4.826087368,77,0.971699688,40
all_ages_adj,all_ages_adj,202140,2021-40,01/10/2010,death,Moderna,2021-40,13.03189631,6.178697124,0.474121108,1,5.624170477,4.826087368,4.826087368,0.858097632,0.858097632,,,37175257,57727923,2786,4.826087368,319,0.858097632,40
all_ages_adj,all_ages_adj,202140,2021-40,01/10/2010,death,Pfizer,2021-40,9.304828802,6.178697124,0.664031253,1,5.822756725,4.826087368,4.826087368,0.828832046,0.828832046,,,55741088,57727923,2786,4.826087368,462,0.828832046,40
5-17,Dec-17,202141,2021-41,01/10/2010,death,all_types,2021-41,,,,0,,0.0527068,0.0527068,0,0,,,6753921,7589159,4,0.052706762,0,0,41
18-49,18-29,202141,2021-41,01/10/2010,death,all_types,2021-41,,,,0,10.87310115,0.277114298,0.277114298,0.0254862,0.0254862,,,15694753,15156201,42,0.277114298,4,0.025486225,41
18-49,30-49,202141,2021-41,01/10/2010,death,all_types,2021-41,,,,0,21.47295504,1.659902013,1.659902013,0.077301983,0.077301983,,,29753441,18073356,300,1.659902013,23,0.077301983,41
50-79,50-64,202141,2021-41,01/10/2010,death,all_types,2021-41,,,,0,16.45124812,7.025947158,7.025947158,0.427076846,0.427076846,,,25288189,10133865,712,7.025947158,108,0.427076846,41
50-79,65-79,202141,2021-41,01/10/2010,death,all_types,2021-41,,,,1,13.85925113,21.89322406,21.89322406,1.579683048,1.579683048,,,19244366.8,4129131.45,904,21.893224058,304,1.579683048,41
80+,80+,202141,2021-41,01/10/2010,death,all_types,2021-41,,,,1,4.984342689,34.22056935,34.22056935,6.865613279,6.865613279,,,5549395,1648131.55,564,34.220569347,381,6.865613279,41
all_ages_adj,all_ages_adj,202141,2021-41,01/10/2010,death,all_types,2021-41,10.23767551,5.781043569,0.56468322,1,5.554128041,4.452682789,4.452682789,0.801688898,0.801688898,,,102284065.8,56729844,2526,4.452682789,820,0.801688898,41
all_ages_adj,all_ages_adj,202141,2021-41,01/10/2010,death,Janssen,2021-41,4.968697298,5.781043569,1.163492808,1,4.035895994,4.452682789,4.452682789,1.103269954,1.103269954,,,7976289,56729844,2526,4.452682789,88,1.103269954,41
all_ages_adj,all_ages_adj,202141,2021-41,01/10/2010,death,Moderna,2021-41,12.46468012,5.781043569,0.463793977,1,5.383526611,4.452682789,4.452682789,0.827094043,0.827094043,,,37480623,56729844,2526,4.452682789,310,0.827094043,41
all_ages_adj,all_ages_adj,202141,2021-41,01/10/2010,death,Pfizer,2021-41,9.686130183,5.781043569,0.596837278,1,6.038115249,4.452682789,4.452682789,0.737429248,0.737429248,,,56683404,56729844,2526,4.452682789,418,0.737429248,41
5-17,Dec-17,202142,2021-42,01/10/2010,death,all_types,2021-42,,,,0,,0.0133154,0.0133154,0,0,,,6882471,7510108,1,0.013315388,0,0,42
18-49,18-29,202142,2021-42,01/10/2010,death,all_types,2021-42,,,,0,40.39241886,0.253632755,0.253632755,0.00627922,0.00627922,,,15925553,14982292,38,0.253632755,1,0.006279217,42
18-49,30-49,202142,2021-42,01/10/2010,death,all_types,2021-42,,,,0,23.61594748,1.56778416,1.56778416,0.066386672,0.066386672,,,30126529,17795817,279,1.567784160,20,0.066386672,42
50-79,50-64,202142,2021-42,01/10/2010,death,all_types,2021-42,,,,0,18.60438163,6.126926002,6.126926002,0.329327044,0.329327044,,,25506560,9956053,610,6.126926002,84,0.329327044,42
50-79,65-79,202142,2021-42,01/10/2010,death,all_types,2021-42,,,,1,12.99149962,20.08102858,20.08102858,1.545705205,1.545705205,,,19408616.8,3998799.15,803,20.081028576,300,1.545705205,42
80+,80+,202142,2021-42,01/10/2010,death,all_types,2021-42,,,,1,5.024701239,31.89336759,31.89336759,6.347316203,6.347316203,,,5592915,1599078.55,510,31.893367590,355,6.347316203,42
all_ages_adj,all_ages_adj,202142,2021-42,01/10/2010,death,all_types,2021-42,10.25812859,5.278367477,0.514554622,1,5.462176975,4.013097799,4.013097799,0.734706659,0.734706659,,,103442644.8,55842147.7,2241,4.013097799,760,0.734706659,42
all_ages_adj,all_ages_adj,202142,2021-42,01/10/2010,death,Janssen,2021-42,5.791325214,5.278367477,0.911426536,1,4.80904184,4.013097799,4.013097799,0.834490099,0.834490099,,,8028855,55842147.7,2241,4.013097799,67,0.834490099,42
all_ages_adj,all_ages_adj,202142,2021-42,01/10/2010,death,Moderna,2021-42,11.49005666,5.278367477,0.459385679,1,4.929148025,4.013097799,4.013097799,0.814156479,0.814156479,,,37707739,55842147.7,2241,4.013097799,307,0.814156479,42
all_ages_adj,all_ages_adj,202142,2021-42,01/10/2010,death,Pfizer,2021-42,9.918458863,5.278367477,0.532176173,1,6.015130709,4.013097799,4.013097799,0.667167181,0.667167181,,,57556788,55842147.7,2241,4.013097799,384,0.667167181,42
5-17,Dec-17,202143,2021-43,01/10/2010,death,all_types,2021-43,,,,0,0.938862436,0.0134369,0.0134369,0.0143119,0.0143119,,,6987187,7442184,1,0.013436916,1,0.014311911,43
18-49,18-29,202143,2021-43,01/10/2010,death,all_types,2021-43,,,,0,27.21238284,0.168738118,0.168738118,0.00620078,0.00620078,,,16126992,14815858,25,0.168738118,1,0.006200784,43
18-49,30-49,202143,2021-43,01/10/2010,death,all_types,2021-43,,,,0,33.90071181,1.558917844,1.558917844,0.0459848,0.0459848,,,30444835,17512148,273,1.558917844,14,0.045984812,43
50-79,50-64,202143,2021-43,01/10/2010,death,all_types,2021-43,,,,0,20.49544586,5.98192842,5.98192842,0.291866225,0.291866225,,,25696704,9746021,583,5.981928420,75,0.291866225,43
50-79,65-79,202143,2021-43,01/10/2010,death,all_types,2021-43,,,,1,14.59741919,20.54294294,20.54294294,1.407299652,1.407299652,,,19540969.8,3835867.15,788,20.542942943,275,1.407299652,43
80+,80+,202143,2021-43,01/10/2010,death,all_types,2021-43,,,,1,4.617487793,33.70305145,33.70305145,7.299001742,7.299001742,,,5630907,1528051.55,515,33.703051445,411,7.299001742,43
all_ages_adj,all_ages_adj,202143,2021-43,01/10/2010,death,all_types,2021-43,10.21418173,5.357192842,0.524485757,1,5.350946007,3.981404585,3.981404585,0.744056206,0.744056206,,,104427594.8,54880129.7,2185,3.981404585,777,0.744056206,43
all_ages_adj,all_ages_adj,202143,2021-43,01/10/2010,death,Janssen,2021-43,5.363542378,5.357192842,0.998816167,1,4.596891626,3.981404585,3.981404585,0.866107994,0.866107994,,,8082133,54880129.7,2185,3.981404585,70,0.866107994,43
all_ages_adj,all_ages_adj,202143,2021-43,01/10/2010,death,Moderna,2021-43,10.29560157,5.357192842,0.520338011,1,4.252479694,3.981404585,3.981404585,0.936254814,0.936254814,,,37917028,54880129.7,2185,3.981404585,355,0.936254814,43
