State,State2,SubmissionDate,NewCasesAdj,SevenDayAvgAdj
RI,Rhode Island,2020-04-17,307,254
RI,Rhode Island,2020-04-18,215,236.57
RI,Rhode Island,2020-04-19,220,232.71
RI,Rhode Island,2020-04-20,290,240.86
RI,Rhode Island,2020-04-21,294,260.43
RI,Rhode Island,2020-04-22,310,271.14
RI,Rhode Island,2020-04-23,293,275.57
RI,Rhode Island,2020-04-24,313,276.43
RI,Rhode Island,2020-04-25,293,287.57
RI,Rhode Island,2020-04-26,212,286.43
RI,Rhode Island,2020-04-27,244,279.86
RI,Rhode Island,2020-04-28,126,255.86
RI,Rhode Island,2020-04-29,293,253.43
RI,Rhode Island,2020-04-30,354,262.14
RI,Rhode Island,2020-05-01,402,274.86
RI,Rhode Island,2020-05-02,361,284.57
RI,Rhode Island,2020-05-03,242,288.86
RI,Rhode Island,2020-05-04,196,282
RI,Rhode Island,2020-05-05,228,296.57
RI,Rhode Island,2020-05-06,264,292.43
RI,Rhode Island,2020-05-07,403,299.43
RI,Rhode Island,2020-05-08,409,300.43
RI,Rhode Island,2020-05-09,138,268.57
RI,Rhode Island,2020-05-10,323,280.14
RI,Rhode Island,2020-05-11,222,283.86
RI,Rhode Island,2020-05-12,203,280.29
RI,Rhode Island,2020-05-13,191,269.86
RI,Rhode Island,2020-05-14,215,243
RI,Rhode Island,2020-05-15,187,211.29
RI,Rhode Island,2020-05-16,345,240.86
RI,Rhode Island,2020-05-17,236,228.43
RI,Rhode Island,2020-05-18,232,229.86
RI,Rhode Island,2020-05-19,132,219.71
RI,Rhode Island,2020-05-20,201,221.14
RI,Rhode Island,2020-05-21,198,218.71
RI,Rhode Island,2020-05-22,209,221.86
RI,Rhode Island,2020-05-23,271,211.29
RI,Rhode Island,2020-05-24,112,193.57
RI,Rhode Island,2020-05-25,95,174
RI,Rhode Island,2020-05-26,23,158.43
RI,Rhode Island,2020-05-27,221,161.29
RI,Rhode Island,2020-05-28,179,158.57
RI,Rhode Island,2020-05-29,191,156
RI,Rhode Island,2020-05-30,129,135.71
RI,Rhode Island,2020-05-31,170,144
RI,Rhode Island,2020-06-01,70,140.43
RI,Rhode Island,2020-06-02,115,153.57
RI,Rhode Island,2020-06-03,73,132.43
RI,Rhode Island,2020-06-04,136,126.29
RI,Rhode Island,2020-06-05,115,115.43
RI,Rhode Island,2020-06-06,96,110.71
RI,Rhode Island,2020-06-07,70,96.43
RI,Rhode Island,2020-06-08,60,95
RI,Rhode Island,2020-06-09,40,84.29
RI,Rhode Island,2020-06-10,76,84.71
RI,Rhode Island,2020-06-11,90,78.14
RI,Rhode Island,2020-06-12,88,74.29
RI,Rhode Island,2020-06-13,71,70.71
RI,Rhode Island,2020-06-14,58,69
RI,Rhode Island,2020-06-15,54,68.14
RI,Rhode Island,2020-06-16,68,72.14
RI,Rhode Island,2020-06-17,48,68.14
RI,Rhode Island,2020-06-18,44,61.57
RI,Rhode Island,2020-06-19,43,55.14
RI,Rhode Island,2020-06-20,79,56.29
RI,Rhode Island,2020-06-21,43,54.14
RI,Rhode Island,2020-06-22,23,49.71
RI,Rhode Island,2020-06-23,59,48.43
RI,Rhode Island,2020-06-24,54,49.29
RI,Rhode Island,2020-06-25,69,52.86
RI,Rhode Island,2020-06-26,47,53.43
RI,Rhode Island,2020-06-27,52,49.57
RI,Rhode Island,2020-06-28,33,48.14
RI,Rhode Island,2020-06-29,16,47.14
RI,Rhode Island,2020-06-30,42,44.71
RI,Rhode Island,2020-07-01,34,41.86
RI,Rhode Island,2020-07-02,70,42
RI,Rhode Island,2020-07-03,87,47.71
RI,Rhode Island,2020-07-04,29,44.43
RI,Rhode Island,2020-07-05,36,44.86
RI,Rhode Island,2020-07-06,19,45.29
RI,Rhode Island,2020-07-07,44,45.57
RI,Rhode Island,2020-07-08,33,45.43
RI,Rhode Island,2020-07-09,68,45.14
RI,Rhode Island,2020-07-10,35,37.71
RI,Rhode Island,2020-07-11,52,41
RI,Rhode Island,2020-07-12,47,42.57
RI,Rhode Island,2020-07-13,35,44.86
RI,Rhode Island,2020-07-14,33,43.29
RI,Rhode Island,2020-07-15,53,46.14
RI,Rhode Island,2020-07-16,50,43.57
RI,Rhode Island,2020-07-17,112,54.57
RI,Rhode Island,2020-07-18,50,54.29
RI,Rhode Island,2020-07-19,75,58.29
RI,Rhode Island,2020-07-20,55,61.14
RI,Rhode Island,2020-07-21,82,68.14
RI,Rhode Island,2020-07-22,67,70.14
RI,Rhode Island,2020-07-23,75,73.71
RI,Rhode Island,2020-07-24,87,70.14
RI,Rhode Island,2020-07-25,77,74
RI,Rhode Island,2020-07-26,108,78.71
RI,Rhode Island,2020-07-27,102,85.43
RI,Rhode Island,2020-07-28,174,98.57
RI,Rhode Island,2020-07-29,86,101.29
RI,Rhode Island,2020-07-30,109,106.14
RI,Rhode Island,2020-07-31,84,105.71
RI,Rhode Island,2020-08-01,119,111.71
RI,Rhode Island,2020-08-02,55,104.14
RI,Rhode Island,2020-08-03,40,95.29
RI,Rhode Island,2020-08-04,89,83.14
RI,Rhode Island,2020-08-05,128,89.14
RI,Rhode Island,2020-08-06,121,90.86
RI,Rhode Island,2020-08-07,124,96.57
RI,Rhode Island,2020-08-08,80,91
RI,Rhode Island,2020-08-09,79,94.43
RI,Rhode Island,2020-08-10,45,95.14
RI,Rhode Island,2020-08-11,89,95.14
RI,Rhode Island,2020-08-12,88,89.43
RI,Rhode Island,2020-08-13,99,86.29
RI,Rhode Island,2020-08-14,82,80.29
RI,Rhode Island,2020-08-15,98,82.86
RI,Rhode Island,2020-08-16,83,83.43
RI,Rhode Island,2020-08-17,78,88.14
RI,Rhode Island,2020-08-18,96,89.14
RI,Rhode Island,2020-08-19,120,93.71
RI,Rhode Island,2020-08-20,74,90.14
RI,Rhode Island,2020-08-21,136,97.86
RI,Rhode Island,2020-08-22,118,100.71
RI,Rhode Island,2020-08-23,128,107.14
RI,Rhode Island,2020-08-24,56,104
RI,Rhode Island,2020-08-25,73,100.71
RI,Rhode Island,2020-08-26,73,94
RI,Rhode Island,2020-08-27,77,94.43
RI,Rhode Island,2020-08-28,143,95.43
RI,Rhode Island,2020-08-29,69,88.43
RI,Rhode Island,2020-08-30,57,78.29
RI,Rhode Island,2020-08-31,47,77
RI,Rhode Island,2020-09-01,64,75.71
RI,Rhode Island,2020-09-02,76,76.14
RI,Rhode Island,2020-09-03,63,74.14
RI,Rhode Island,2020-09-04,98,67.71
RI,Rhode Island,2020-09-05,185,84.29
RI,Rhode Island,2020-09-06,61,84.86
RI,Rhode Island,2020-09-07,50,85.29
RI,Rhode Island,2020-09-08,44,82.43
RI,Rhode Island,2020-09-09,74,82.14
RI,Rhode Island,2020-09-10,74,83.71
RI,Rhode Island,2020-09-11,117,86.43
RI,Rhode Island,2020-09-12,103,74.71
RI,Rhode Island,2020-09-13,86,78.29
RI,Rhode Island,2020-09-14,68,80.86
RI,Rhode Island,2020-09-15,71,84.71
RI,Rhode Island,2020-09-16,112,90.14
RI,Rhode Island,2020-09-17,112,95.57
RI,Rhode Island,2020-09-18,142,99.14
RI,Rhode Island,2020-09-19,123,102
RI,Rhode Island,2020-09-20,82,101.43
RI,Rhode Island,2020-09-21,67,101.29
RI,Rhode Island,2020-09-22,90,104
RI,Rhode Island,2020-09-23,91,101
RI,Rhode Island,2020-09-24,119,102
RI,Rhode Island,2020-09-25,118,98.57
RI,Rhode Island,2020-09-26,111,96.86
RI,Rhode Island,2020-09-27,100,99.43
RI,Rhode Island,2020-09-28,67,99.43
RI,Rhode Island,2020-09-29,105,101.57
RI,Rhode Island,2020-09-30,150,110
RI,Rhode Island,2020-10-01,121,110.29
RI,Rhode Island,2020-10-02,199,121.86
RI,Rhode Island,2020-10-03,159,128.71
RI,Rhode Island,2020-10-04,131,133.14
RI,Rhode Island,2020-10-05,70,133.57
RI,Rhode Island,2020-10-06,128,136.86
RI,Rhode Island,2020-10-07,158,138
RI,Rhode Island,2020-10-08,243,155.43
RI,Rhode Island,2020-10-09,229,159.71
RI,Rhode Island,2020-10-10,195,164.86
RI,Rhode Island,2020-10-11,160,169
RI,Rhode Island,2020-10-12,124,176.71
RI,Rhode Island,2020-10-13,126,176.43
RI,Rhode Island,2020-10-14,160,176.71
RI,Rhode Island,2020-10-15,252,178
RI,Rhode Island,2020-10-16,238,179.29
RI,Rhode Island,2020-10-17,288,192.57
RI,Rhode Island,2020-10-18,299,212.43
RI,Rhode Island,2020-10-19,105,209.71
RI,Rhode Island,2020-10-20,280,231.71
RI,Rhode Island,2020-10-21,447,272.71
RI,Rhode Island,2020-10-22,404,294.43
RI,Rhode Island,2020-10-23,489,330.29
RI,Rhode Island,2020-10-24,419,349
RI,Rhode Island,2020-10-25,314,351.14
RI,Rhode Island,2020-10-26,183,362.29
RI,Rhode Island,2020-10-27,363,374.14
RI,Rhode Island,2020-10-28,430,371.71
RI,Rhode Island,2020-10-29,354,364.57
RI,Rhode Island,2020-10-30,577,377.14
RI,Rhode Island,2020-10-31,453,382
RI,Rhode Island,2020-11-01,471,404.43
RI,Rhode Island,2020-11-02,273,417.29
RI,Rhode Island,2020-11-03,453,430.14
RI,Rhode Island,2020-11-04,497,439.71
RI,Rhode Island,2020-11-05,545,467
RI,Rhode Island,2020-11-06,703,485
RI,Rhode Island,2020-11-07,646,512.57
RI,Rhode Island,2020-11-08,595,530.29
RI,Rhode Island,2020-11-09,325,537.71
RI,Rhode Island,2020-11-10,602,559
RI,Rhode Island,2020-11-11,859,610.71
RI,Rhode Island,2020-11-12,1082,687.43
RI,Rhode Island,2020-11-13,836,706.43
RI,Rhode Island,2020-11-14,938,748.14
RI,Rhode Island,2020-11-15,805,778.14
RI,Rhode Island,2020-11-16,544,809.43
RI,Rhode Island,2020-11-17,560,803.43
RI,Rhode Island,2020-11-18,1233,856.86
RI,Rhode Island,2020-11-19,1117,861.86
RI,Rhode Island,2020-11-20,945,877.43
RI,Rhode Island,2020-11-21,1174,911.14
RI,Rhode Island,2020-11-22,891,923.43
RI,Rhode Island,2020-11-23,533,921.86
RI,Rhode Island,2020-11-24,714,943.86
RI,Rhode Island,2020-11-25,920,899.14
RI,Rhode Island,2020-11-26,964,877.29
RI,Rhode Island,2020-11-27,493,812.71
RI,Rhode Island,2020-11-28,1029,792
RI,Rhode Island,2020-11-29,918,795.86
RI,Rhode Island,2020-11-30,865,843.29
RI,Rhode Island,2020-12-01,1054,891.86
RI,Rhode Island,2020-12-02,1085,915.43
RI,Rhode Island,2020-12-03,1568,1001.71
RI,Rhode Island,2020-12-04,1427,1135.14
RI,Rhode Island,2020-12-05,1517,1204.86
RI,Rhode Island,2020-12-06,975,1213
RI,Rhode Island,2020-12-07,1152,1254
RI,Rhode Island,2020-12-08,1154,1268.29
RI,Rhode Island,2020-12-09,1335,1304
RI,Rhode Island,2020-12-10,1178,1248.29
RI,Rhode Island,2020-12-11,1268,1225.57
RI,Rhode Island,2020-12-12,1469,1218.71
RI,Rhode Island,2020-12-13,831,1198.14
RI,Rhode Island,2020-12-14,658,1127.57
RI,Rhode Island,2020-12-15,1064,1114.71
RI,Rhode Island,2020-12-16,923,1055.86
RI,Rhode Island,2020-12-17,1065,1039.71
RI,Rhode Island,2020-12-18,630,948.57
RI,Rhode Island,2020-12-19,767,848.29
RI,Rhode Island,2020-12-20,1060,881
RI,Rhode Island,2020-12-21,481,855.71
RI,Rhode Island,2020-12-22,773,814.14
RI,Rhode Island,2020-12-23,903,811.29
RI,Rhode Island,2020-12-24,791,772.14
RI,Rhode Island,2020-12-25,867,806
RI,Rhode Island,2020-12-26,288,737.57
RI,Rhode Island,2020-12-27,749,693.14
RI,Rhode Island,2020-12-28,628,714.14
RI,Rhode Island,2020-12-29,1072,756.86
RI,Rhode Island,2020-12-30,1076,781.57
RI,Rhode Island,2020-12-31,1273,850.43
RI,Rhode Island,2021-01-01,942,861.14
RI,Rhode Island,2021-01-02,769,929.86
RI,Rhode Island,2021-01-03,779,934.14
RI,Rhode Island,2021-01-04,634,935
RI,Rhode Island,2021-01-05,978,921.57
RI,Rhode Island,2021-01-06,1433,972.57
RI,Rhode Island,2021-01-07,1118,950.43
RI,Rhode Island,2021-01-08,1111,974.57
RI,Rhode Island,2021-01-09,1183,1033.71
RI,Rhode Island,2021-01-10,1040,1071
RI,Rhode Island,2021-01-11,689,1078.86
RI,Rhode Island,2021-01-12,720,1042
RI,Rhode Island,2021-01-13,1030,984.43
RI,Rhode Island,2021-01-14,812,940.71
RI,Rhode Island,2021-01-15,995,924.14
RI,Rhode Island,2021-01-16,776,866
RI,Rhode Island,2021-01-17,734,822.29
RI,Rhode Island,2021-01-18,540,801
RI,Rhode Island,2021-01-19,434,760.14
RI,Rhode Island,2021-01-20,728,717
RI,Rhode Island,2021-01-21,714,703
RI,Rhode Island,2021-01-22,881,686.71
RI,Rhode Island,2021-01-23,1017,721.14
RI,Rhode Island,2021-01-24,512,689.43
RI,Rhode Island,2021-01-25,585,695.86
RI,Rhode Island,2021-01-26,571,715.43
RI,Rhode Island,2021-01-27,587,695.29
RI,Rhode Island,2021-01-28,694,692.43
RI,Rhode Island,2021-01-29,634,657.14
RI,Rhode Island,2021-01-30,597,597.14
RI,Rhode Island,2021-01-31,507,596.43
RI,Rhode Island,2021-02-01,360,564.29
RI,Rhode Island,2021-02-02,245,517.71
RI,Rhode Island,2021-02-03,429,495.14
RI,Rhode Island,2021-02-04,537,472.71
RI,Rhode Island,2021-02-05,431,443.71
RI,Rhode Island,2021-02-06,675,454.86
RI,Rhode Island,2021-02-07,352,432.71
RI,Rhode Island,2021-02-08,175,406.29
RI,Rhode Island,2021-02-09,375,424.86
RI,Rhode Island,2021-02-10,437,426
RI,Rhode Island,2021-02-11,467,416
RI,Rhode Island,2021-02-12,416,413.86
RI,Rhode Island,2021-02-13,344,366.57
RI,Rhode Island,2021-02-14,332,363.71
RI,Rhode Island,2021-02-15,196,366.71
RI,Rhode Island,2021-02-16,264,350.86
RI,Rhode Island,2021-02-17,329,335.43
RI,Rhode Island,2021-02-18,382,323.29
RI,Rhode Island,2021-02-19,355,314.57
RI,Rhode Island,2021-02-20,266,303.43
RI,Rhode Island,2021-02-21,318,301.43
RI,Rhode Island,2021-02-22,184,299.71
RI,Rhode Island,2021-02-23,272,300.86
RI,Rhode Island,2021-02-24,397,310.57
RI,Rhode Island,2021-02-25,417,315.57
RI,Rhode Island,2021-02-26,386,320
RI,Rhode Island,2021-02-27,376,335.71
RI,Rhode Island,2021-02-28,313,335
RI,Rhode Island,2021-03-01,211,338.86
RI,Rhode Island,2021-03-02,254,336.29
RI,Rhode Island,2021-03-03,391,335.43
RI,Rhode Island,2021-03-04,419,335.71
RI,Rhode Island,2021-03-05,365,332.71
RI,Rhode Island,2021-03-06,315,324
RI,Rhode Island,2021-03-07,272,318.14
RI,Rhode Island,2021-03-08,196,316
RI,Rhode Island,2021-03-09,251,315.57
RI,Rhode Island,2021-03-10,333,307.29
RI,Rhode Island,2021-03-11,384,302.29
RI,Rhode Island,2021-03-12,432,311.86
RI,Rhode Island,2021-03-13,341,315.57
RI,Rhode Island,2021-03-14,324,323
RI,Rhode Island,2021-03-15,166,318.71
